iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-30T11:33:53,1788064434,13.730325,100.787464,7.0,0.13,-2.1,-1.0,92.7,92.7,-0.01,-0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:33:54,1788064435,13.730325,100.787464,7.0,0.13,-2.1,-1.0,92.7,92.7,-0.01,-0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:33:55,1788064436,13.730325,100.787464,7.0,0.13,-2.1,-1.0,92.7,92.7,-0.01,-0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:33:56,1788064437,13.730325,100.787462,7.0,0.13,-2.1,-1.0,92.9,92.9,-0.01,-0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:33:57,1788064438,13.730325,100.787462,7.0,0.13,-2.1,-1.0,92.9,92.9,-0.01,-0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:33:58,1788064439,13.730325,100.787462,7.0,0.13,-2.1,-1.0,93.0,93.0,-0.01,-0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:33:59,1788064440,13.730325,100.787463,7.0,0.13,-2.1,-1.0,93.0,93.0,0.0,-0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:00,1788064441,13.730325,100.787462,7.0,0.13,-2.1,-1.0,93.1,93.1,-0.01,0.0,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:01,1788064442,13.730324,100.787462,7.0,0.13,-2.1,-1.0,93.1,93.1,-0.01,0.0,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:02,1788064443,13.730324,100.787462,7.0,0.13,-2.0,-1.0,93.2,93.2,-0.01,0.0,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:03,1788064444,13.730324,100.787462,7.0,0.13,-2.0,-1.0,93.2,93.2,-0.01,0.0,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:04,1788064445,13.730324,100.787463,7.0,0.12,-2.0,-1.0,93.3,93.3,-0.01,0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:05,1788064446,13.730324,100.787463,7.0,0.12,-2.0,-1.0,93.3,93.3,-0.01,0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:06,1788064447,13.730324,100.787463,7.0,0.12,-2.0,-1.0,93.3,93.3,-0.01,0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:07,1788064448,13.730324,100.787463,7.0,0.12,-2.0,-1.0,93.3,93.3,-0.01,0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:08,1788064449,13.730324,100.787463,7.0,0.12,-2.0,-1.0,93.3,93.3,-0.01,0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:09,1788064450,13.730324,100.787463,7.0,0.12,-2.0,-1.0,93.3,93.3,-0.01,0.01,0.0,25.15,100,POSCTL,0,0
2026-08-30T11:34:10,1788064451,13.730324,100.787463,7.0,0.12,-2.0,-1.0,93.3,93.3,0.0,0.01,0.0,25.15,100,POSCTL,0,0
