iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-27T12:44:11,1787809452,13.822766,100.511624,-0.3,-1.3,-2.0,-3.6,141.9,141.9,0.0,0.05,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:12,1787809453,13.822766,100.511624,-0.3,-1.3,-2.0,-3.6,141.9,141.9,0.0,0.05,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:13,1787809454,13.822766,100.511624,-0.3,-1.3,-2.0,-3.6,141.9,141.9,0.0,0.05,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:14,1787809455,13.822766,100.511623,-0.2,-1.23,-1.9,-3.6,142.6,142.6,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:15,1787809456,13.822766,100.511623,-0.2,-1.23,-1.9,-3.6,142.6,142.6,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:16,1787809457,13.822766,100.511623,-0.2,-1.23,-1.9,-3.6,142.8,142.8,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:17,1787809458,13.822767,100.511622,-0.2,-1.22,-1.9,-3.6,142.8,142.8,0.0,0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:18,1787809459,13.822767,100.511621,-0.1,-1.19,-2.0,-3.7,145.7,145.7,0.01,-0.01,-0.02,24.88,93,POSCTL,0,0
2026-08-27T12:44:19,1787809460,13.822767,100.511621,-0.1,-1.19,-2.0,-3.7,145.7,145.7,0.01,-0.01,-0.02,24.88,93,POSCTL,0,0
2026-08-27T12:44:20,1787809461,13.822767,100.511621,-0.1,-1.19,-2.0,-3.7,145.7,145.7,0.01,-0.01,-0.02,24.88,93,POSCTL,0,0
2026-08-27T12:44:21,1787809462,13.822767,100.511621,-0.1,-1.19,-2.0,-3.7,145.7,145.7,0.01,-0.01,-0.02,24.88,93,POSCTL,0,0
2026-08-27T12:44:22,1787809463,13.822768,100.511616,-0.1,-1.19,-2.0,-3.7,145.7,145.7,0.01,0.0,-0.02,24.88,93,POSCTL,0,0
2026-08-27T12:44:23,1787809464,13.822768,100.511616,-0.1,-1.19,-2.0,-3.7,145.7,145.7,0.01,0.0,-0.02,24.88,93,POSCTL,0,0
2026-08-27T12:44:24,1787809465,13.822768,100.511618,-0.1,-1.18,-2.1,-3.8,146.1,146.1,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:25,1787809466,13.822769,100.511615,-0.1,-1.18,-2.1,-3.8,146.1,146.1,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:26,1787809467,13.822769,100.511613,-0.1,-1.17,-2.0,-3.8,146.3,146.3,0.0,-0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:27,1787809468,13.822769,100.511613,-0.1,-1.17,-2.0,-3.8,146.3,146.3,0.0,-0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:28,1787809469,13.822769,100.511613,-0.1,-1.17,-2.1,-3.8,146.3,146.3,0.0,-0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:29,1787809470,13.822769,100.511613,-0.1,-1.17,-2.1,-3.8,146.3,146.3,0.0,-0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:30,1787809471,13.822769,100.511613,-0.1,-1.17,-2.1,-3.8,146.3,146.3,0.0,-0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:31,1787809472,13.822769,100.511613,-0.1,-1.17,-2.1,-3.8,146.3,146.3,0.0,-0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:32,1787809473,13.82277,100.511612,-0.1,-0.01,-2.1,-3.8,146.5,146.5,0.0,0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:33,1787809474,13.82277,100.51161,-0.1,-0.01,-2.1,-3.8,146.5,146.5,0.0,0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:34,1787809475,13.82277,100.51161,-0.1,-0.01,-2.1,-3.7,146.5,146.5,0.0,0.01,-0.01,24.88,93,0,0,0
2026-08-27T12:44:35,1787809476,13.822771,100.511609,-0.2,-0.03,-2.1,-3.7,146.5,146.5,0.0,0.02,-0.01,24.88,93,0,0,0
2026-08-27T12:44:36,1787809477,13.822771,100.511609,-0.2,-0.03,-2.1,-3.7,146.5,146.5,0.0,0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:37,1787809478,13.822771,100.511609,-0.2,-0.03,-2.1,-3.7,146.5,146.5,0.0,0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:38,1787809479,13.822771,100.511609,-0.2,-0.03,-2.1,-3.7,146.5,146.5,0.0,0.02,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:39,1787809480,13.822771,100.51161,-0.2,-0.05,-2.1,-3.7,146.5,146.5,0.0,-0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:40,1787809481,13.822771,100.51161,-0.2,-0.05,-2.1,-3.7,146.5,146.5,0.0,-0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:41,1787809482,13.822771,100.51161,-0.2,-0.05,-2.1,-3.7,146.5,146.5,0.0,-0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:42,1787809483,13.822771,100.51161,-0.2,-0.05,-2.1,-3.7,146.5,146.5,0.0,-0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:43,1787809484,13.822771,100.511612,-0.2,-0.07,-2.1,-3.7,146.5,146.5,0.0,-0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:44,1787809485,13.822771,100.511612,-0.2,-0.07,-2.1,-3.7,146.5,146.5,0.0,-0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:45,1787809486,13.822771,100.511612,-0.2,-0.07,-2.1,-3.7,146.5,146.5,0.0,-0.01,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:46,1787809487,13.822771,100.511612,-0.2,-0.07,-2.1,-3.7,146.5,146.5,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:47,1787809488,13.822771,100.511612,-0.2,-0.07,-2.1,-3.7,146.5,146.5,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:48,1787809489,13.822771,100.511612,-0.2,-0.07,-2.1,-3.7,146.5,146.5,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:49,1787809490,13.822771,100.511612,-0.2,-0.07,-2.1,-3.7,146.5,146.5,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:50,1787809491,13.822771,100.511612,-0.2,-0.07,-2.1,-3.7,146.5,146.5,0.0,0.0,-0.01,24.88,93,POSCTL,0,0
2026-08-27T12:44:51,1787809492,13.822771,100.511612,-0.2,0.0,-2.1,-3.6,146.4,146.4,0.0,0.0,-0.02,24.88,93,OFFBOARD,1,0
2026-08-27T12:44:52,1787809493,13.822771,100.511613,-0.2,0.0,-2.1,-3.6,146.4,146.4,0.0,0.0,-0.02,24.85,93,OFFBOARD,1,0
2026-08-27T12:44:53,1787809494,13.822771,100.511613,-0.2,0.0,-2.1,-3.6,146.4,146.4,0.0,0.0,-0.02,24.85,93,AUTO.TAKEOFF,1,0
2026-08-27T12:44:54,1787809495,13.822771,100.511614,-0.2,0.02,-2.0,-3.5,146.5,146.5,0.03,0.0,-0.04,24.85,93,AUTO.TAKEOFF,1,0
2026-08-27T12:44:55,1787809496,13.822771,100.511614,-0.2,0.02,-2.0,-3.5,146.5,146.5,0.03,0.0,-0.04,24.43,93,AUTO.TAKEOFF,1,0
2026-08-27T12:44:56,1787809497,13.822771,100.511614,-0.2,0.02,-2.0,-3.5,146.5,146.5,0.03,0.0,-0.04,24.43,93,AUTO.TAKEOFF,1,0
2026-08-27T12:44:57,1787809498,13.822771,100.511614,-0.2,0.02,-2.0,-3.5,146.5,146.5,0.03,0.0,-0.04,24.43,93,AUTO.TAKEOFF,1,0
2026-08-27T12:44:58,1787809499,13.822771,100.511614,-0.2,0.02,-2.0,-3.5,146.5,146.5,0.03,0.0,-0.04,23.68,90,AUTO.TAKEOFF,1,0
2026-08-27T12:44:59,1787809500,13.82277,100.511612,-0.2,0.02,-2.0,-3.5,146.5,146.5,0.03,0.0,-0.04,23.68,90,AUTO.TAKEOFF,1,0
2026-08-27T12:45:00,1787809501,13.82277,100.511612,-0.2,0.02,-2.0,-3.5,146.5,146.5,0.03,0.0,-0.04,23.68,90,AUTO.TAKEOFF,1,0
2026-08-27T12:45:01,1787809502,13.822771,100.511613,5.2,5.47,-1.6,-3.3,150.5,150.5,0.0,-0.06,0.12,23.68,90,AUTO.TAKEOFF,1,0
2026-08-27T12:45:02,1787809503,13.82277,100.511614,5.2,5.47,-1.6,-3.3,150.5,150.5,0.0,-0.06,0.12,23.6,85,AUTO.TAKEOFF,1,0
2026-08-27T12:45:03,1787809504,13.82277,100.511614,5.2,5.47,-1.6,-3.3,150.5,150.5,0.0,-0.06,0.12,23.6,85,AUTO.LOITER,1,0
2026-08-27T12:45:04,1787809505,13.82277,100.511614,5.2,5.47,-1.6,-3.3,150.5,150.5,0.0,-0.06,0.12,23.6,85,AUTO.LOITER,1,0
2026-08-27T12:45:05,1787809506,13.82277,100.511614,5.2,5.47,-1.6,-3.3,150.5,150.5,0.0,-0.06,0.12,23.6,85,AUTO.LOITER,1,0
