iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-28T14:53:03,1787903584,13.730272,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-28T14:53:04,1787903585,13.730272,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-28T14:53:05,1787903586,13.730272,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-28T14:53:06,1787903587,13.730272,100.787557,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-28T14:53:07,1787903588,13.730272,100.787557,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.0,0.0,0.0,,,POSCTL,0,0
2026-08-28T14:53:08,1787903589,13.730272,100.787557,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.0,0.0,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:09,1787903590,13.730273,100.787556,4.6,-0.02,-2.7,-3.5,29.5,29.5,0.0,0.0,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:10,1787903591,13.730273,100.787556,4.6,-0.02,-2.7,-3.5,29.5,29.5,0.01,-0.01,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:11,1787903592,13.730273,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,-0.01,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:12,1787903593,13.730273,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,-0.01,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:13,1787903594,13.730274,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,-0.01,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:14,1787903595,13.730274,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,-0.01,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:15,1787903596,13.730274,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,-0.01,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:16,1787903597,13.730274,100.787556,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,-0.01,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:17,1787903598,13.730275,100.787555,4.6,-0.02,-2.6,-3.5,29.5,29.5,0.01,0.0,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:18,1787903599,13.730275,100.787555,4.6,-0.02,-2.7,-3.5,29.5,29.5,0.01,0.0,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:19,1787903600,13.730276,100.787555,4.6,-0.02,-2.7,-3.4,29.6,29.6,0.01,0.0,0.0,21.44,0,POSCTL,0,0
2026-08-28T14:53:20,1787903601,13.730276,100.787555,4.6,-0.01,-2.6,-3.4,29.6,29.6,0.02,0.0,-0.01,21.44,0,POSCTL,0,0
2026-08-28T14:53:21,1787903602,13.730276,100.787555,4.6,-0.01,-2.7,-3.4,29.6,29.6,0.02,0.0,-0.01,21.44,0,POSCTL,0,0
2026-08-28T14:53:22,1787903603,13.730276,100.787555,4.6,-0.01,-2.7,-3.4,29.6,29.6,0.02,0.0,-0.01,21.44,0,POSCTL,0,0
2026-08-28T14:53:23,1787903604,13.730276,100.787555,4.6,-0.01,-2.7,-3.4,29.6,29.6,0.02,0.0,-0.01,21.44,0,POSCTL,0,0
2026-08-28T14:53:44,1787903625,13.730276,100.787555,4.6,-0.01,-2.6,-3.5,30.0,30.0,0.02,0.0,-0.01,21.44,0,POSCTL,0,0
2026-08-28T14:53:45,1787903626,13.730276,100.787555,4.6,-0.01,-2.6,-3.6,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:46,1787903627,13.730276,100.787555,4.6,-0.01,-2.6,-3.6,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:47,1787903628,13.730276,100.787555,4.6,-0.01,-2.6,-3.6,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:48,1787903629,13.730276,100.787555,4.6,-0.01,-2.6,-3.6,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:49,1787903630,13.730276,100.787555,4.6,-0.01,-2.6,-3.5,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:50,1787903631,13.730276,100.787555,4.6,-0.01,-2.6,-3.5,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:51,1787903632,13.730263,100.787572,4.6,-0.01,-2.6,-3.5,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:52,1787903633,13.730263,100.787572,4.6,-0.01,-2.6,-3.5,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:53,1787903634,13.730267,100.787568,4.6,-0.01,-2.6,-3.5,29.9,29.9,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:54,1787903635,13.730267,100.787568,4.6,-0.01,-2.6,-3.5,29.9,29.9,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:55,1787903636,13.730267,100.787568,4.6,-0.01,-2.6,-3.5,29.9,29.9,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:56,1787903637,13.730267,100.787568,4.6,-0.01,-2.6,-3.5,29.9,29.9,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:57,1787903638,13.730267,100.787568,4.6,-0.01,-2.6,-3.5,29.9,29.9,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:58,1787903639,13.730268,100.78757,4.6,-0.01,-2.6,-3.5,29.9,29.9,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:53:59,1787903640,13.730268,100.78757,4.6,-0.01,-2.6,-3.4,29.9,29.9,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:54:00,1787903641,13.730269,100.787569,4.6,-0.01,-2.6,-3.4,30.0,30.0,0.02,0.0,-0.01,25.04,100,POSCTL,0,0
2026-08-28T14:54:01,1787903642,13.730269,100.787568,6.6,-0.68,-2.6,-3.4,29.9,29.9,0.0,0.0,0.0,25.04,100,POSCTL,0,0
2026-08-28T14:54:02,1787903643,13.730269,100.787568,6.6,-0.68,-2.6,-3.4,29.9,29.9,0.0,0.0,0.0,25.04,100,POSCTL,0,0
2026-08-28T14:54:03,1787903644,13.730269,100.787568,6.6,-0.68,-2.6,-3.4,30.0,30.0,0.0,0.0,0.0,25.04,100,POSCTL,0,0
2026-08-28T14:54:04,1787903645,13.730269,100.787568,6.6,-0.68,-2.6,-3.4,30.0,30.0,0.0,0.0,0.0,25.04,100,POSCTL,0,0
2026-08-28T14:54:05,1787903646,13.730269,100.787568,6.6,-0.68,-2.6,-3.4,30.0,30.0,0.0,0.0,0.0,25.04,100,POSCTL,0,0
2026-08-28T14:54:06,1787903647,13.730269,100.787568,6.6,-0.68,-2.6,-3.4,30.0,30.0,0.0,0.0,0.0,25.04,100,POSCTL,0,0
2026-08-28T14:54:07,1787903648,13.730269,100.787568,6.6,-0.68,-2.6,-3.4,30.0,30.0,0.0,0.0,0.0,25.04,100,POSCTL,0,0
2026-08-28T14:54:08,1787903649,13.730269,100.787568,6.6,-0.68,-2.6,-3.4,30.0,30.0,0.0,0.0,0.0,25.04,100,POSCTL,0,0
