iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-20T14:18:28,1787210309,13.822691,100.511641,11.5,0.0,1.0,-1.7,-16.6,343.4,0.0,-0.01,0.0,,,POSCTL,0,0
2026-08-20T14:18:29,1787210310,13.822691,100.511641,11.5,0.0,1.0,-1.7,-16.6,343.4,0.0,-0.01,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:30,1787210311,13.822691,100.511641,11.5,0.0,1.1,-1.7,-16.6,343.4,0.0,-0.01,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:31,1787210312,13.822691,100.51164,11.2,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:32,1787210313,13.822691,100.51164,11.2,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:33,1787210314,13.822691,100.51164,11.2,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:34,1787210315,13.822691,100.51164,11.2,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:35,1787210316,13.82269,100.511641,11.4,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.01,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:36,1787210317,13.82269,100.511641,11.4,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.01,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:37,1787210318,13.82269,100.511641,11.4,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.01,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:38,1787210319,13.82269,100.511641,11.3,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:39,1787210320,13.82269,100.511641,11.3,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:40,1787210321,13.82269,100.511641,11.3,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:41,1787210322,13.82269,100.511641,11.3,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:42,1787210323,13.8227,100.51165,13.8,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,0,0,0
2026-08-20T14:18:43,1787210324,13.8227,100.51165,13.8,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,0,0,0
2026-08-20T14:18:44,1787210325,13.8227,100.51165,13.8,-0.0,1.1,-1.7,-16.6,343.4,0.0,0.0,0.0,24.52,79,0,0,0
2026-08-20T14:18:45,1787210326,13.822715,100.511665,17.8,0.02,1.1,-1.7,-16.6,343.4,0.12,0.11,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:46,1787210327,13.822715,100.511665,17.8,0.02,0.9,-1.6,-16.6,343.4,0.12,0.11,0.0,24.52,79,0,0,0
2026-08-20T14:18:47,1787210328,13.822715,100.511665,17.8,0.02,0.9,-1.6,-16.6,343.4,0.12,0.11,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:48,1787210329,13.822715,100.511665,17.8,0.02,0.8,-1.5,-16.5,343.5,0.12,0.11,0.0,24.52,79,0,0,0
2026-08-20T14:18:49,1787210330,13.822755,100.511703,28.6,0.01,0.8,-1.5,-16.5,343.5,0.11,0.12,0.0,24.52,79,0,0,0
2026-08-20T14:18:50,1787210331,13.822755,100.511703,28.6,0.01,0.8,-1.5,-16.5,343.5,0.11,0.12,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:51,1787210332,13.822755,100.511703,28.6,0.01,0.8,-1.5,-16.5,343.5,0.11,0.12,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:52,1787210333,13.822755,100.511703,28.6,0.01,0.5,-1.4,-16.3,343.7,0.11,0.12,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:53,1787210334,13.822776,100.511723,34.9,-0.0,0.5,-1.4,-16.3,343.7,0.05,0.06,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:54,1787210335,13.822776,100.511723,34.9,-0.0,0.5,-1.4,-16.3,343.7,0.05,0.06,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:55,1787210336,13.822776,100.511723,34.9,-0.0,0.5,-1.3,-16.3,343.7,0.05,0.06,0.0,24.52,79,0,0,0
2026-08-20T14:18:56,1787210337,13.822776,100.511723,34.9,-0.0,0.5,-1.3,-16.3,343.7,0.05,0.06,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:57,1787210338,13.822776,100.511723,34.9,-0.0,0.5,-1.3,-16.3,343.7,0.05,0.06,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:18:58,1787210339,13.822797,100.511746,42.3,0.02,0.5,-1.3,-16.4,343.6,0.0,0.02,0.0,24.52,79,0,0,0
2026-08-20T14:18:59,1787210340,13.822797,100.511746,42.3,0.02,0.5,-1.3,-16.4,343.6,0.0,0.02,0.0,24.52,79,0,0,0
2026-08-20T14:19:00,1787210341,13.822797,100.511746,42.3,0.02,0.5,-1.3,-16.4,343.6,0.0,0.02,0.0,24.52,79,0,0,0
2026-08-20T14:19:01,1787210342,13.822797,100.511746,42.3,0.02,0.6,-1.4,-16.4,343.6,0.0,0.02,0.0,24.52,79,0,0,0
2026-08-20T14:19:02,1787210343,13.822803,100.511753,44.6,0.05,0.6,-1.4,-16.4,343.6,0.0,0.03,0.0,24.52,79,POSCTL,0,0
2026-08-20T14:19:03,1787210344,13.822803,100.511753,44.6,0.05,0.6,-1.4,-16.5,343.5,0.0,0.03,0.0,24.52,79,0,0,0
