iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-17T14:47:01,1786952822,13.822803,100.511627,15.7,-0.06,0.4,-0.4,88.8,88.8,0.0,0.0,0.0,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:02,1786952823,13.822803,100.511627,15.4,-0.06,0.4,-0.4,88.8,88.8,0.0,0.0,0.0,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:03,1786952824,13.822803,100.511627,15.7,-0.07,0.4,-0.4,88.8,88.8,0.02,-0.01,-0.01,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:04,1786952825,13.822803,100.511626,15.7,-0.06,0.5,-0.4,88.7,88.7,0.0,-0.02,-0.02,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:05,1786952826,13.822803,100.511626,15.7,-0.06,0.5,-0.4,88.7,88.7,0.0,-0.02,-0.02,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:06,1786952827,13.822803,100.511627,15.7,-0.07,0.5,-0.4,88.7,88.7,0.0,-0.02,-0.02,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:07,1786952828,13.822803,100.511627,15.7,-0.05,0.5,-0.5,88.7,88.7,-0.01,0.0,-0.01,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:08,1786952829,13.822803,100.511627,15.7,-0.03,0.5,-0.5,88.7,88.7,0.0,0.0,-0.01,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:09,1786952830,13.822803,100.511627,15.7,-0.02,0.5,-0.6,88.7,88.7,0.0,0.0,-0.01,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:10,1786952831,13.822803,100.511627,15.7,-0.01,0.4,-0.6,88.7,88.7,0.0,0.01,-0.01,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:11,1786952832,13.822803,100.511627,15.7,-0.01,0.5,-0.6,88.7,88.7,0.01,0.0,0.0,24.9,100,AUTO.LOITER,0,0
2026-08-17T14:47:12,1786952833,13.822803,100.511627,15.5,-0.01,0.5,-0.6,88.7,88.7,0.01,0.0,0.0,24.9,100,AUTO.LOITER,0,0
